type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,step,category,gender,age,ProductCD,card4,card6,DeviceType,TransactionAmt,C1,C2,C13,C14,D1,D2,D4,D10,D15,dist1
,,,,,,,,,,W,visa,debit,missing,59.0,1.0,1.0,2.0,1.0,81.0,6.0,2.0,520.9379448414238,482.0,180.0
,,,,,,,,,,C,visa,credit,desktop,19.576,27.0,61.0,19.0,13.0,8.0,16.0,100.78886345639762,2.0,356.0,10.0
PAYMENT,4759.094685320422,412.2252753593534,1195.240356489704,1559753.7049660876,2643591.244964966,123.94118996261858,,,,,,,,,,,,,,,,,,
CASH_OUT,440034.2579432088,89516.38953610927,295724.6854136045,5721129.088497767,8259553.680480556,76.82100293396935,,,,,,,,,,,,,,,,,,
,261.8626481514972,,,,,123.0,es_sportsandtoys,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,desktop,84.83,1.0,0.0,1.0,0.0,0.0,16.0,5.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,554.0,1.0,1.0,4.0,1.0,213.0,241.0,0.0,280.0,102.53740342186713,10.0
,,,,,,,,,,C,visa,debit,mobile,26.101,3.0,3.0,0.0,0.0,0.0,16.0,3.0,0.0,23.0,10.0
CASH_OUT,150779.90092482217,164580.51499656332,1779397.6252716149,1188636.4677742524,472458.2760589887,385.52314890467824,,,,,,,,,,,,,,,,,,
,328.1893155945228,,,,,71.0,es_wellnessandbeauty,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,23.362,1.0,18.0,1370.2250850613182,18.0,1.0,1.0,1.0,0.0,0.0,10.0
,191.35325814689315,,,,,15.0,es_otherservices,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,54.5,11.0,15.0,25.0,4.0,1.0,16.0,1.0,1.0,1.0,10.0
CASH_OUT,11129.459297513553,6.740947905663735,35.92201495253608,52700.5276225218,4604.998863008337,402.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,40.0,4.0,3.0,6.0,2.0,164.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,mastercard,credit,mobile,21.279,214.5520684478754,287.04620828748455,6.121676356738476,5.0,1.0,16.0,373.0,0.0,30.85998495341528,10.0
,249.32837420753404,,,,,85.6554655040606,es_hotelservices,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,debit,mobile,10.634,330.0,277.5611668227357,7.0,21.0,0.0,16.0,122.0785059297964,0.0,0.0,10.0
,189.01641816522263,,,,,158.0,es_wellnessandbeauty,F,1.0,,,,,,,,,,,,,,,
,321.8853226649346,,,,,26.0,es_leisure,M,4.0,,,,,,,,,,,,,,,
,557.7080224346676,,,,,4.0,es_wellnessandbeauty,E,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,226.0,3.0,11.0,19.0,3.0,0.0,16.0,1.0,0.0,0.0,20.0
,390.0577627643365,,,,,104.0,es_sportsandtoys,F,2.0,,,,,,,,,,,,,,,
,736.2695843806678,,,,,13.947502823893974,es_hotelservices,F,4.0,,,,,,,,,,,,,,,
,551.9579154828775,,,,,64.0,es_sportsandtoys,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,39.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,61.91360052262348,4.44430087794035,2.0
,4.353295186514059,,,,,138.94651585176945,es_wellnessandbeauty,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,209.95,1.0,1.0,1.0,0.0,1.0,16.0,0.0,99.33120968850515,0.0,4.0
PAYMENT,115262.40452483212,279437.28140495624,190769.04805823052,303095.43165110727,1957.222893801368,244.0,,,,,,,,,,,,,,,,,,
CASH_OUT,14046.849819750543,49360.70388363602,4857721.179531062,2984192.814019216,88408.002188777,330.2882879030893,,,,,,,,,,,,,,,,,,
CASH_OUT,721909.1391143838,3918832.1360764615,9515484.120239832,6716990.958645713,31904709.85479968,291.0,,,,,,,,,,,,,,,,,,
,633.7541223904478,,,,,33.0,es_health,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,H,mastercard,credit,desktop,300.0,1.0,1.0,0.0,0.0,3.8860814208182433,16.0,1.0,0.0,1.0,10.0
,50.00555472417778,,,,,67.99203844637285,es_sportsandtoys,M,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,desktop,86.318,5.0,2.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,10.0
,1098.6976087426735,,,,,13.0,es_health,F,5.0,,,,,,,,,,,,,,,
,558.5736125054991,,,,,102.0,es_wellnessandbeauty,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,92.23276553796217,1.0,1.0,1.0,1.0,4.0,16.0,1.0,45.0,48.21997940494544,5.0
,47.5740605604941,,,,,44.0,es_hyper,M,3.0,,,,,,,,,,,,,,,
,466.0817942038802,,,,,163.0,es_wellnessandbeauty,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,554.0,1.0,1.0,1.0,1.0,0.0,5.0,12.0,0.0,15.0,1221.621389026977
PAYMENT,88020.16702432433,3213.5021287069258,717248.9834368597,336735.4963079006,2514.904702839342,435.1596917728107,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,226.0,3.0,5.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,10.0
PAYMENT,10396.68720100691,1169694.9391259176,731761.7592853113,551132.6316516614,2353.34187585424,510.562666421896,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,159.95,11.0,6.0,7.0,2.0,0.0,16.0,457.0,1.0,49.0,10.0
,,,,,,,,,,C,visa,credit,desktop,133.9353248335666,5.0,1.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,10.0
,182.67615916857903,,,,,164.12945957197306,es_travel,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,debit,mobile,70.702,1.0,1.0,3.0,2.0,15.0,16.0,0.0,0.0,0.0,10.0
,377.89,,,,,122.0,es_health,F,3.0,,,,,,,,,,,,,,,
,480.5928413917821,,,,,137.7537316863377,es_health,F,2.0,,,,,,,,,,,,,,,
,572.6274794049367,,,,,32.0,es_hotelservices,F,5.0,,,,,,,,,,,,,,,
,313.08520745128146,,,,,1.2930247511563395,es_leisure,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,desktop,29.848773268909724,4.0,4.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,10.0
,184.81671246266347,,,,,139.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,247.0511748423353,,,,,74.0,es_leisure,F,6.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,226.0,1.0,3.0,7.0,1.0,406.0,16.0,482.0,0.0,224.7893897400868,10.0
,,,,,,,,,,C,visa,debit,mobile,102.70784975245093,1.0,1.904650751965932,3.0,1.0,1.0,16.0,153.3661619656284,0.0,199.285741710632,10.0
,2980.700625314307,,,,,164.0,es_travel,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,mobile,7.175940429641377,7.0,3.0,1.0,4.0,0.0,16.0,0.0,0.0,0.0,10.0
,30.931185812266413,,,,,81.94148968158913,es_sportsandtoys,M,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,desktop,45.33708776606238,1.0,1.0,0.0,0.0,0.0,16.0,304.1862048285268,0.0,0.0,10.0
PAYMENT,56973.123749191975,571.0640928745538,5152.497914909164,224714.7800391401,7280.517255655401,330.84616150679267,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,missing,113.30610713408,1.0,1.1320873934614752,1.0,1.0,532.0,16.0,8.0,0.0,6.0,10.0
,,,,,,,,,,W,discover,credit,missing,226.0,29.078412193328063,4.0,1.0,1.0,7.0,16.0,1.0,0.0,2.0,3.0
,,,,,,,,,,C,visa,credit,mobile,11.963,1.0,1.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,credit,mobile,24.248969260621244,1.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,10.0
,788.2241789907592,,,,,91.0,es_health,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,39.0,12.0,10.0,1.0,1.0,3.0,16.0,65.4231539485254,0.0,1.0,1.0
,,,,,,,,,,C,mastercard,credit,desktop,56.44200694130036,21.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,credit,missing,445.0,2.0,4.0,1.0,1.0,131.0,16.0,5.0,2.0,22.0,22.0
CASH_OUT,7001.636755274351,161681.38178475463,1739248.5796155813,157075.23329704406,2745.564300574574,540.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,credit,desktop,175.0,1280.9935713682546,1355.063072966767,1.0,1.0,0.0,16.0,33.0,0.0,1.0,10.0
,,,,,,,,,,C,visa,credit,desktop,10.811276777612594,335.3352021653809,1982.0551915590408,1.0,1.0,0.0,16.0,54.0,0.0,0.0,10.0
,,,,,,,,,,W,mastercard,debit,missing,59.0,1.0,1.0,1.0,0.0,229.0,76.0,1.0,102.70955840253193,6.0,10.0
,,,,,,,,,,W,visa,debit,missing,554.0,1.0,1.0,2.0,1.0,88.0,125.0,0.0,165.0,6.0,10.0
,38.03811303296301,,,,,111.00469129238412,es_tech,M,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,desktop,153.454,2.0,31.023785559334783,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,526.6220144839936,,,,,134.14567253003082,es_hotelservices,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,desktop,85.82256435737878,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,credit,desktop,35.966,72.0,75.0,1.0,1.0,7.0,16.0,21.77570267491365,0.0,0.0,10.0
,,,,,,,,,,W,discover,credit,missing,51.6496399049008,3.0,3.8521874809088095,1.0,1.0,0.0,16.0,1.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,614.0,7.0,4.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,6.0
,,,,,,,,,,W,visa,credit,missing,335.0,58.0,74.46334749345488,4.0,6.0,0.0,1.0,1.0,0.3038984444185644,1.0,11.0
,,,,,,,,,,C,visa,credit,mobile,20.894561866166896,151.91209062979965,228.1125637157088,1.0,2.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,311.95,1.0,1.0,22.0,1.0,42.0,2.0,11.0,13.0,529.5358582952849,1.0
,,,,,,,,,,H,visa,credit,desktop,50.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,visa,debit,desktop,19.239,6.0,7.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
CASH_OUT,327044.9521753581,1428861.4655452082,1517062.1905722125,6676832.037126531,17455002.456027176,110.5808492589513,,,,,,,,,,,,,,,,,,
,476.0505211730927,,,,,21.38635346371404,es_leisure,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,desktop,86.318,9.0,8.678445606140883,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,93.33122942046452,,,,,175.0,es_tech,F,1.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,54.439,3.0,2.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,debit,mobile,13.034,4450.675649443616,575.4189333347767,11.0,110.9198852618092,0.0,16.0,3.0,0.0,0.0,10.0
,365.5914779933729,,,,,38.0,es_sportsandtoys,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,credit,desktop,300.0,1.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,470.0410240476323,,,,,36.0,es_health,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,171.0,5.0,4.0,25.0,3.0,25.0,60.0,1.0,3.0,47.0,1.0
,269.7717013722975,,,,,92.45375156877432,es_wellnessandbeauty,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,317.5,1.0,1.0,1.0,1.0,1.0,20.0,227.6961600655136,1.0,0.0,10.0
,,,,,,,,,,C,visa,debit,desktop,38.91,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
,,,,,,,,,,H,mastercard,credit,mobile,60.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,W,mastercard,credit,missing,54.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,5.0,1.0,0.0
,,,,,,,,,,W,mastercard,debit,missing,68.13870437277875,1.0,1.0,5.363860977914214,1.0,169.0,16.0,531.5604118525905,119.51381995544784,2.0,8.0
,194.15920179110944,,,,,8.0,es_sportsandtoys,F,6.0,,,,,,,,,,,,,,,
,101.15194376497408,,,,,165.0,es_sportsandtoys,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,H,visa,credit,desktop,100.0,3.0,3.0,0.0,0.0,0.0,12.806595803939413,1.0,0.0,1.0,10.0
,858.3075964835784,,,,,146.0,es_health,M,4.0,,,,,,,,,,,,,,,
PAYMENT,102140.65129295032,534690.0043145742,943462.311573036,1130280.517495075,547109.2075994441,677.8266451236386,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,debit,missing,50.68668819054289,11.0,124.0,5.0,3.0,87.43916104349205,6.0,1.0,25.0,89.93107125949109,10.0
,,,,,,,,,,W,visa,credit,missing,29.0,53.0,94.17219709342112,7.0,1.0,167.33827289468354,171.8536225524067,10.0,316.0,496.0207567290042,12.0
,,,,,,,,,,C,visa,credit,desktop,183.58609247495585,5.0,19.0,4.0,2.0,107.0,16.0,256.1844452872697,0.0,6.0,10.0
,,,,,,,,,,W,mastercard,debit,missing,49.0,1.0,1.0,3.0,1.0,43.0,12.0,11.0,46.0,63.50658332162243,10.0
,,,,,,,,,,R,american express,credit,desktop,250.0,1.940433491460421,3.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,10.0
CASH_IN,455949.3760055121,18288.59121235376,156310.64856410818,1627730.4311368172,1014870.478469244,95.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,445.0,1.0,1.0,25.0,4.0,107.0,52.0,218.0,296.9104479114435,446.0,17.0
,263.2366232542984,,,,,144.0,es_health,M,3.0,,,,,,,,,,,,,,,
CASH_OUT,83022.24725224145,34.465896138079856,3512.487881383109,2150286.099824332,272367.30037368106,107.78478335907216,,,,,,,,,,,,,,,,,,
,,,,,,,,,,R,visa,credit,mobile,150.0,9.0,9.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,H,discover,credit,desktop,25.0,2.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,C,mastercard,debit,mobile,119.21,124.87554282463871,28.0,1.0,1.0,0.0,16.0,7.0,0.0,0.0,10.0
CASH_OUT,3804.197355647585,574658.0253894371,6459852.660279004,2241358.2845212817,2394003.8878444787,201.50514972905216,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,mastercard,credit,desktop,32.356,279.0,295.1027483149544,28.0,1141.9779769929046,0.0,16.0,0.0,0.0,0.0,10.0
CASH_OUT,126409.8446353308,3906.29170484069,20434.67190816305,1159312.0369329776,6053789.332656134,117.0,,,,,,,,,,,,,,,,,,
TRANSFER,298544.62560579425,6195.026526569486,31211.00501364364,53189.71542265114,2008.517810350772,260.47391024005947,,,,,,,,,,,,,,,,,,
PAYMENT,58270.9395096888,533479.1265380082,3718219.69455867,1892549.2193547748,6963198.357462358,312.80765078539235,,,,,,,,,,,,,,,,,,
,,,,,,,,,,S,visa,credit,desktop,20.0,2.0,1.0,5.0,2.0,0.0,16.0,1.0,141.9497855183306,1.0,10.0
,,,,,,,,,,C,mastercard,debit,desktop,55.419189078058565,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,W,mastercard,debit,missing,92.0,1.0,1.0,1.0,1.0,90.0,217.58458330634448,0.0,4.0,13.0,10.0
,221.34921340302205,,,,,169.0,es_health,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,mobile,11.963,4.0,9.0,5.0,4.0,28.0,16.0,108.5133332604414,0.0,2.0,10.0
TRANSFER,38591.97031859964,533057.5873623292,409873.38223732216,672756.456302708,185193.50629587309,133.0688309981257,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,credit,missing,186.0,127.86850532506412,113.26686068760364,4.0,3.0,0.0,9.0,0.0,0.0,0.0,10.0
TRANSFER,305598.8810480678,290535.7375076057,1547029.2335048902,1617076.3777142493,133376.61715497178,580.1438255592645,,,,,,,,,,,,,,,,,,
,666.4994959540896,,,,,178.57249617478095,es_home,F,4.0,,,,,,,,,,,,,,,
,259.7187694844062,,,,,36.0,es_leisure,F,6.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,369.91008685251273,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,309.7405987203408,252.0
,163.84445076181368,,,,,63.0,es_health,M,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,447.6798508691093,2.0,4.0,3.0,1.0,3.0,16.0,1.0,0.0,379.0,15.0
,,,,,,,,,,C,visa,credit,mobile,66.46981771841214,9.0,34.0,659.0,9.0,323.8055635138662,16.0,83.41869509773096,0.0,60.03045896670847,10.0
CASH_OUT,140831.8997492456,1428872.532495889,8827652.044640785,440034.719622754,2511.0024349678533,45.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,39.0,2.0,2.0,54.0,7.0,25.0,38.0,1.0,31.0,10.0,10.0
,,,,,,,,,,W,visa,credit,missing,280.0,1.0,1.0,2.0,1.0,3.0,16.0,0.0,392.8910172865567,315.0,0.0
,329.5408656175892,,,,,11.0,es_wellnessandbeauty,F,2.0,,,,,,,,,,,,,,,
PAYMENT,31329.889576500434,0.03,755.2843622696388,478960.2440490267,123.30995591155366,61.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,35.95,1.0,1.0,2.0,1.0,6.0,16.0,4.0,1.0,1.0,86.0
,,,,,,,,,,C,visa,debit,desktop,47.13673906066776,6.0,27.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,debit,desktop,32.318861754898094,10.0,11.0,1.0,1.0,0.0,16.0,114.0,0.0,0.0,10.0
,268.8443206562729,,,,,149.0,es_otherservices,F,5.0,,,,,,,,,,,,,,,
,4688.72064370641,,,,,93.0,es_travel,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,18.15349434289704,53.0,122.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,324.4740604133276,,,,,37.0,es_health,F,2.0,,,,,,,,,,,,,,,
PAYMENT,649697.3508520086,0.02,0.2731350898982343,3424371.6850119727,3299368.535840776,86.22495315171238,,,,,,,,,,,,,,,,,,
,3096.5893259607647,,,,,104.0,es_travel,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,mobile,20.422,1.0,1.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
PAYMENT,117432.94684111077,1219051.1252817633,3672529.906022421,621321.1390248158,10279.852110875046,553.2521971345985,,,,,,,,,,,,,,,,,,
PAYMENT,323.7112092262213,64747.94411252812,403341.55479145417,7432.614372061785,39.28543065306722,72.10712619225718,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,mastercard,credit,missing,117.0,1.0,1.0,3.0,1.0,16.732288512935042,78.0,13.0,352.9195209111655,447.0,10.0
,,,,,,,,,,C,visa,credit,desktop,16.42776840146171,13.0,15.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,849.947618329385,,,,,31.0,es_health,F,4.0,,,,,,,,,,,,,,,
,191.17628223232813,,,,,122.0,es_otherservices,F,4.0,,,,,,,,,,,,,,,
,346.4398406768629,,,,,113.0,es_sportsandtoys,F,1.0,,,,,,,,,,,,,,,
TRANSFER,17483.993868793044,7071673.916275319,3873417.12265924,582051.0538130159,11860.798096497205,316.652720164636,,,,,,,,,,,,,,,,,,
CASH_OUT,404330.7918803508,7413.831919007538,43568.81730992997,3615509.031301794,11916561.968167244,114.0,,,,,,,,,,,,,,,,,,
PAYMENT,41984.8176944396,447311.4976708642,16491.78871806861,203871.89861525432,6097.499885953488,119.85495811626863,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,59.0,2.0,1.0,12.0,1.0,3.0,40.0,1.0,168.0,363.22744501035686,10.0
,155.79958579347476,,,,,10.0,es_sportsandtoys,F,4.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,29.0,4.0,2.0,31.0,2.0,309.0,16.0,561.7748956079804,242.0,16.0,10.0
,439.2941546433236,,,,,47.20412504144951,es_hotelservices,F,3.0,,,,,,,,,,,,,,,
,5113.013753981361,,,,,29.0,es_travel,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,credit,mobile,36.57102421204027,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0
,303.4246995036168,,,,,111.0,es_wellnessandbeauty,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,credit,missing,160.48383909040547,1.0,1.0,7.0,2.0,0.0,8.0,0.0,1.0,0.0,10.0
,,,,,,,,,,R,visa,debit,desktop,200.0,5.0,5.0,1.0,1.0,0.0,16.0,1.0,0.0,1.0,10.0
,456.7545103093224,,,,,135.54997072817832,es_wellnessandbeauty,M,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,97.0,1.0,1.0,2.0,1.0,0.0,16.0,1.0,0.0,7.0,10.0
,,,,,,,,,,C,mastercard,debit,mobile,14.692,3.41388758867447,2.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,debit,mobile,49.484,8.2194549686659,2.0,8.0,3.0,47.2276598455735,16.0,4.665326943291007,0.0,535.0,10.0
,,,,,,,,,,C,visa,credit,mobile,66.8477812816362,3.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
,161.104738712327,,,,,82.0,es_hyper,F,3.0,,,,,,,,,,,,,,,
,240.22660582459304,,,,,77.0,es_fashion,F,2.0,,,,,,,,,,,,,,,
,481.67224957539247,,,,,141.0,es_sportsandtoys,F,2.0,,,,,,,,,,,,,,,
CASH_OUT,212892.96207433136,1091984.2094195602,43263.15577202162,3082106.1256180312,6537902.627982437,197.9398100345392,,,,,,,,,,,,,,,,,,
,378.5235646660075,,,,,143.0,es_sportsandtoys,M,3.0,,,,,,,,,,,,,,,
PAYMENT,27969.54694823014,19.09810651677561,36.39234451761168,13844.948376722752,166.16535977967314,338.0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,H,visa,debit,mobile,30.0,32.27910380154222,26.45504056398866,1.0,1.0,0.0,16.0,1.0,0.0,1.0,10.0
,,,,,,,,,,W,visa,debit,missing,39.0,101.0,70.77244982542015,14.0,5.0,0.0,1.0,1.0,0.0,0.0,278.0
,,,,,,,,,,H,visa,debit,desktop,50.0,2.0,2.0,2.216573849521211,1.0,0.0,16.0,1.0,0.0,1.0,10.0
,147.34052011677426,,,,,153.0,es_sportsandtoys,M,3.0,,,,,,,,,,,,,,,
,321.8853231335408,,,,,147.0,es_wellnessandbeauty,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,34.0,2.0,2.0,9.0,3.0,297.1115797190555,41.0,1.0,22.0,47.0,889.9518231910497
,,,,,,,,,,C,visa,credit,mobile,16.354345189146137,2.0,2.0,3.0,3.0,3.0,16.0,247.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,debit,missing,226.0,1.0,1.0,1.0,1.0,65.0,16.0,9.0,84.0,535.9077807599215,10.0
,,,,,,,,,,W,visa,debit,missing,141.0,1.0,1.0,3.0,1.0,77.0,16.0,93.56134901584846,335.0,189.0,10.0
,229.67293842261824,,,,,52.0,es_fashion,F,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,desktop,67.067,2.0,7.0,7.0,5.0,26.0,16.0,269.0,0.0,269.0,10.0
,,,,,,,,,,C,mastercard,debit,desktop,16.354,32.61925688924026,74.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,10.0
PAYMENT,36093.38109306372,3030349.2835250776,176173.42487472028,2699265.5549023426,3696113.485449834,132.37273471695946,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,27.793,3.0,2.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,visa,debit,desktop,139.7495401712616,1.0,1.0,9.0,5.0,0.0,16.0,0.0,0.0,0.0,10.0
,,,,,,,,,,C,mastercard,credit,missing,11.52796777793978,2.0,2.0,14.0,11.024480303281294,84.0,16.0,4.514969388452784,0.0,1.0,10.0
,364.4046992028559,,,,,132.0,es_sportsandtoys,F,3.0,,,,,,,,,,,,,,,
,650.5649568736224,,,,,49.33159666101332,es_home,F,3.0,,,,,,,,,,,,,,,
,125.89773211629144,,,,,23.0,es_wellnessandbeauty,M,4.0,,,,,,,,,,,,,,,
,65.41952176401223,,,,,11.07426068753724,es_barsandrestaurants,M,0.4972907597630779,,,,,,,,,,,,,,,
CASH_IN,190571.5650177113,182.6124936044152,666520.9967375142,1226023.3950172393,2639.0590565273005,353.0339019028258,,,,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,226.0,2.0,1.0,10.0,2.0,6.0,28.0,86.0,4.0,1.0,20.0
,,,,,,,,,,C,visa,debit,desktop,10.943,225.81966293903167,280.91787339617497,9.0,9.944315984958507,0.0,16.0,23.0,0.0,0.0,10.0
,,,,,,,,,,W,visa,credit,missing,947.0,2.0,4.0,4.0,1.0,17.0,46.55356824253431,10.0,45.0,82.0,10.0
,2551.7966633373303,,,,,147.0,es_travel,F,2.0,,,,,,,,,,,,,,,
,1065.3686880270543,,,,,158.1043318965551,es_travel,M,6.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,47.95,8.0,11.0,35.0,6.0,153.33818174092175,9.0,510.9592385715223,1.0,38.0,7.0
,19.048239565938445,,,,,168.9411996800281,es_barsandrestaurants,F,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,W,visa,debit,missing,226.0,1.0,2.0,4.0,1.0,188.0,3.0,169.18279835628073,11.0,537.0,5.0
,,,,,,,,,,W,visa,debit,missing,108.5,1.0,1.0,2.0,1.0,4.0,16.0,18.4685607522506,4.0,1.0,3.0
CASH_OUT,322624.12249548355,912981.5214850712,1090663.0921368138,2044503.6427982803,1944855.3003549625,269.7672095881392,,,,,,,,,,,,,,,,,,
PAYMENT,312948.49585209205,385484.62797840976,222426.7245768316,765206.3527345138,236926.4037680225,277.3176321171693,,,,,,,,,,,,,,,,,,
,125.34069556940366,,,,,139.0,es_hotelservices,M,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,C,visa,debit,mobile,26.585,19.0,23.25917482436455,4.0,3.0,0.0,16.0,0.0,0.0,128.61816813553503,10.0
,,,,,,,,,,H,visa,debit,mobile,500.0,2.0,1.0,1.0,1.0,0.0,1.0521220190445373,1.0,0.0,1.0,10.0
